Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,Classe,CN0_NMEA
5614852.5,11734.0,1100.2817,0.2782452603059617,0.6404967932783241,0,42.59347265960491
5624808.0,9187.083,1100.2642,0.2616525964251948,0.6380329594546915,0,42.43630117377614
5609348.5,9702.243,1098.1965,0.2793841148733258,0.6379453983289215,0,42.57142857142857
5619230.0,8755.3545,1100.0919,0.2566912638719469,0.6362234940852426,0,42.71428571428572
5616288.0,8970.454,1098.181,0.2594267690157368,0.6344890296221389,0,42.38276553106214
5610703.5,9247.548,1098.0918,0.2539121266768198,0.6330883105338856,0,42.55539650730033
5614291.0,8419.136,1097.6115,0.2745188500206716,0.6364777579249931,0,42.42857142857143
5616857.5,9277.262,1099.0598,0.2622216413436997,0.635858151572478,0,42.57142857142857
5598964.0,9655.855,1096.3728,0.2718903149812526,0.6379728244712404,0,42.64471800744348
5607576.5,10329.484,1099.2238,0.2726389890545633,0.6408990891977733,0,42.6744918408245
5614816.0,9338.026,1099.0166,0.2679227836465121,0.6363733613878643,0,42.4385914686516
5602650.0,9223.96,1098.1487,0.2804511983688438,0.6409574336191943,0,42.44832522187231
5598736.0,9210.897,1095.5511,0.2681908255752421,0.6365921655097976,0,42.335241912396214
5597137.0,9236.637,1097.855,0.2882232529865303,0.6426803979846545,0,42.57142857142857
5602407.5,9543.064,1097.1667,0.2408585502106177,0.631662980176699,0,42.285714285714285
5612242.5,8924.76,1097.073,0.2630156607045775,0.636560724616088,0,42.285714285714285
5629804.0,10806.209,1100.3093,0.2603316785767,0.6341948003561091,0,42.40280561122245
5599923.5,9259.283,1097.1238,0.2634069740439102,0.6368699694499436,0,42.404809619238485
5603864.5,10797.412,1097.7173,0.2767107862734419,0.6378876462634798,0,42.57142857142857
5592308.5,9019.415,1096.2661,0.2574747340022867,0.6354280038348266,0,42.57142857142857
5589354.5,11317.779,1096.4407,0.2746220711023186,0.6372093301994826,0,42.56942456341253
5607873.5,8943.088,1098.4015,0.254827629178092,0.6349220844699166,0,42.42857142857143
5611823.0,9199.565,1097.8566,0.2545112500450877,0.6341583987026441,0,42.50987689665044
5612915.5,8793.87,1097.5046,0.2563702644844343,0.6353203734880984,0,42.57142857142857
5613653.5,11229.24,1099.2406,0.2707516655295068,0.6372062267372528,0,42.406813627254515
5592714.5,8500.659,1095.7229,0.256373655462232,0.634964520186961,0,42.71428571428572
5616427.0,9250.248,1098.8546,0.2558306852462872,0.6359440735508987,0,42.71428571428572
5601533.5,9793.084,1097.6506,0.2688913477997845,0.6385448329197643,0,42.57142857142857
5534934.0,10917.182,1088.6493,0.2476951730033869,0.6301862187621077,0,42.47409103922129
5613638.5,9020.052,1098.0144,0.268284081594675,0.6356838709812758,0,42.41282565130262
5611688.0,9603.483,1098.8601,0.2861256858541718,0.6417077593832428,0,42.285714285714285
5589090.5,8749.94,1094.9462,0.2578797748004677,0.6336834737919907,0,42.241912396221
5593152.0,9374.919,1096.0654,0.2525141916330224,0.6325049715689819,0,42.21643286573148
5617476.5,9579.052,1099.823,0.2711665590427419,0.6380133637121855,0,42.0
5596827.0,9159.63,1096.3467,0.2478258186213917,0.6305015327506561,0,42.0
5527499.5,9134.296,1088.5758,0.2296548321037894,0.6266417779133553,0,42.40853134841109
5537645.5,11642.136,1089.9589,0.2456562632399261,0.6291990489197954,0,42.142857142857146
5587507.0,11549.174,1095.1808,0.2598283361470823,0.6345781223304173,0,42.348983681649024
5567180.5,9786.166,1093.632,0.2371327808934764,0.6302847084801756,0,42.35270541082166
5537431.5,9020.642,1090.346,0.2366426822216865,0.6305667514440355,0,42.42857142857143
5563276.5,9177.209,1092.4343,0.2479352333379698,0.6301896617480637,0,42.142857142857146
5588858.5,10710.825,1095.5444,0.2458244787266905,0.6300622700604338,0,42.42857142857143
5585561.0,9449.605,1094.8744,0.2636377585618592,0.6355630844381605,0,42.485828800458066
5607005.5,9621.387,1097.9161,0.267215581904491,0.6379666962010407,0,42.285714285714285
5605232.0,8543.553,1097.5284,0.2613188245298499,0.6375435448465558,0,42.426281133695966
5603963.0,8836.325,1097.052,0.2620194995981801,0.6365426925837756,0,42.46063555682794
5606730.0,8829.488,1097.8118,0.2665870974414224,0.6361373679711377,0,42.42857142857143
5604471.0,8804.88,1096.2139,0.2406852482999744,0.6300817804763481,0,42.663040366447184
5582227.0,9034.593,1094.5659,0.2649992954856555,0.6352496813460133,0,42.692814199828234
5583403.0,11263.401,1094.8743,0.2525386457832383,0.6326473732326657,0,42.56312625250501
5594471.5,9450.212,1096.7787,0.2600542155328709,0.6360351309664488,0,42.85714285714285
5594986.5,9747.255,1096.1953,0.2634669834011305,0.6357870395498385,0,42.63927855711424
5606396.0,9615.968,1097.5391,0.2694912848984887,0.6376333303964837,0,42.57142857142857
5594086.0,10313.613,1095.3823,0.256395512977583,0.6344859422224047,0,42.42857142857143
5591960.0,9312.734,1096.8793,0.2671637371671238,0.6369775787769466,0,42.5571142284569
5607889.0,9286.771,1098.495,0.2728167824997656,0.6363190262900851,0,42.71428571428572
5585174.0,10047.19,1096.139,0.2459040186945338,0.6319111907391577,0,42.64529058116234
