Media_Temp,Var_Temp,Skew_Temp,Kurt_Temp,Fator_Crista,Entropia_Espectral,Flatness_Espectral,Centroide_Espectral,Classe
745.20605,151352.81,0.6283942151410714,0.23472705818316175,4.156093,13.1862439920839,0.2642508087778016,-0.013791214770864329,1
2085.1675,1188933.9,0.6303395563609797,0.23898045813664215,3.7401392,13.214010253725961,0.3837127846632685,-0.013954010892541118,0
747.8026,152830.67,0.6329374170973452,0.2574220989838407,3.630435,13.18163833708983,0.25850088477221655,-0.013306007334643453,1
2096.5732,1203614.8,0.6347631826377794,0.2559669534805491,4.1262894,13.221946564436593,0.38399242782472076,-0.012437533257285398,0
745.9965,152034.52,0.6305438814127017,0.24576768561035722,4.424632,13.172006985221214,0.25809108230154243,-0.013331590404061684,1
2084.1936,1186712.9,0.6323032311035468,0.25095670536524395,3.8790212,13.216792406258431,0.38365233336142646,-0.013235156311088098,0
2087.7925,1192956.4,0.6334051926458245,0.25285330762397384,3.6108663,13.211100138693505,0.3830582170324116,-0.013550091072991124,0
745.08356,151774.19,0.6295080522943248,0.24709217291339458,3.7887855,13.167849517824603,0.2593973686476281,-0.013895690473906529,1
750.1987,154003.7,0.6342506585601927,0.25872871797686026,4.2806892,13.184522099702937,0.2611063882250484,-0.01279109113428708,1
747.4047,152842.11,0.632112410202623,0.25111621014118457,3.92341,13.18366018148606,0.26059471566032744,-0.013733517023997666,1
2085.6467,1189394.4,0.6317381791825163,0.2460175721019402,3.836878,13.218305364769344,0.3830381318455728,-0.013170256853156367,0
2093.6304,1200057.9,0.6355733891910995,0.26180129551847076,4.004513,13.227674164275285,0.3846400258337937,-0.012370015486589161,0
751.5844,154917.42,0.6397680252581278,0.2752717992381033,3.9277177,13.161662991175373,0.25240637225829465,-0.013044335077325553,1
750.6802,154698.67,0.6401373516568323,0.27813170325883174,3.8311691,13.175332764363803,0.25735466340945706,-0.012539945988153948,1
751.50006,154807.03,0.637385557278563,0.2651515805894782,3.8600268,13.18216967430799,0.2533643850368916,-0.012384560890502954,1
745.98413,151684.52,0.6241713855749783,0.2226071712375477,4.120872,13.182157813594722,0.26328044533064804,-0.013636357281589484,1
2084.4143,1186280.8,0.6298935548423318,0.2493231802345499,4.2435513,13.210561168615515,0.3826566798468858,-0.013214210996329237,0
2094.905,1198257.2,0.6321141489835835,0.2588490213260215,4.323324,13.219997239910537,0.3836782947455063,-0.013389019723072649,0
2082.5596,1183420.8,0.6290044653537495,0.24126961960892723,3.8907146,13.205638221756717,0.3827972298344788,-0.013833819292602289,0
747.5691,152422.78,0.6253727489063678,0.22926382861447925,4.174205,13.173290191342351,0.25357811413104014,-0.01308966274251444,1
2084.2727,1185089.0,0.6260524368362382,0.2246205633387497,3.9053743,13.207919603809367,0.38307940522605477,-0.014006551648120409,0
750.19446,154089.73,0.6388117803186087,0.2703093386717854,4.0227833,13.188745671005469,0.2623377084824822,-0.012972954708581114,1
745.88965,151537.28,0.6258200463793095,0.22559897583619248,3.6627142,13.182746116193016,0.2641790026981444,-0.013791392421684562,1
746.9144,152250.0,0.6249208125726448,0.23662290729371405,6.0486054,13.183336946941134,0.25714537817758426,-0.013996057181681806,1
751.9686,154509.47,0.6391752185808223,0.2700735115329129,4.292126,13.16724446131523,0.25960442768966274,-0.012808777897899382,1
2093.526,1201063.2,0.6379149882050257,0.2646086830393526,3.685165,13.214337069905975,0.3839149154874769,-0.012975997112128525,0
746.27924,151841.06,0.6309606744484795,0.2510716550995187,4.7034283,13.181955870538122,0.26069513941892264,-0.013624992099525928,1
744.1255,151748.84,0.6306325761078087,0.24284210831447828,3.754966,13.183340494571516,0.2618413144115784,-0.013895557053887743,1
2089.6748,1192198.0,0.6273346612813673,0.244736194432424,5.034631,13.208595062594382,0.38253878956525694,-0.013510681951351862,0
745.38654,151403.02,0.6270131771058718,0.2384545749349285,4.226184,13.184823399440614,0.26474999555820056,-0.013898643037913013,1
2087.522,1190857.1,0.6282836954393429,0.23760640005061662,4.4037175,13.215465292340353,0.3837713193350573,-0.013381688743866154,0
752.7114,155002.8,0.6308198575574268,0.24637909038436856,4.951569,13.180120742441073,0.25373362607671646,-0.012487560200451126,1
749.4677,153529.98,0.6282033909240016,0.23819208813814718,4.040063,13.176923226066062,0.25437740450733876,-0.013367689369373124,1
747.72034,153266.03,0.6352658965644773,0.24623928642829052,4.0294127,13.182289613483404,0.25387150964165067,-0.013471840858333587,1
2097.3875,1206034.8,0.6361123915444361,0.2598349045164956,4.279513,13.196721689704601,0.3809528567774992,-0.013316078386311207,0
2085.9712,1189497.8,0.6286198465554371,0.23253688855633436,3.734941,13.206751628137726,0.3821411404705974,-0.013100328300414861,0
747.9903,152942.5,0.6268054367249016,0.22821083858485247,4.071023,13.176963671673175,0.2578606221346239,-0.013182679072340466,1
744.7979,151233.48,0.6271257462838153,0.23084423076194005,3.6291285,13.186541859757327,0.2609813287969036,-0.013718713593399335,1
752.1894,154875.42,0.6361832338763495,0.27219262415260026,4.207587,13.186162633908555,0.2602810050061943,-0.012636616195908848,1
2095.2368,1199817.5,0.6320262270816253,0.2576974700320749,4.554363,13.195001442065283,0.3809644657844133,-0.012613087219577986,0
2100.261,1207959.5,0.6383336162715899,0.2742782210516661,3.8913295,13.20563898696859,0.3816952414777444,-0.01264338434545028,0
753.5318,155699.98,0.6391770114335199,0.27376749537379075,3.798776,13.179244453905838,0.2532730714441634,-0.01179268180139924,1
751.2878,154397.66,0.6329240825683847,0.2563970066077954,4.182903,13.166914227838781,0.256432549225441,-0.013130612101013673,1
745.5873,151585.02,0.6235727858691021,0.21482071538470615,3.8793976,13.184757696900808,0.26277948280654817,-0.01394127067352954,1
