Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
-1.3311535354316815,-0.15599599541287154,-0.8888630885136691,-0.055785394062791246,-0.08294597458231087,-0.7211570045037841,0.7451631161895563,0.9109176949626806,0
0.3840926212609332,-0.5025365441648256,0.1843361721382978,-0.03497248167895396,0.008980329770436566,-0.5410061525367409,1.1817567519851209,-1.047651214567694,0
0.8741629517445374,0.5322892298552034,0.633272746046376,0.00015873573488625113,0.15400132770478092,-1.00356513220359,0.41612159086144435,-0.19071345209787738,0
-0.5960480397062752,-0.4346324659351324,-0.25268261423628813,-0.09597925142376197,-0.16366037714141352,0.2501147807708913,0.5512848641600959,-0.17520947287965555,0
-0.5960480397062752,-0.03626529023468294,-0.48350871671551654,-0.07450586195119123,-0.19257156959043653,-0.5168203225841412,0.325276604350101,-1.512217297013418,0
-0.105977709222671,-0.5155685868337169,0.14394534409591825,-0.08722824943884629,-0.13679851330443604,0.8233418301326584,0.713777247550745,1.0966922582561256,0
-1.0861183701898793,0.4547568009350796,-0.24739690093691497,-0.05548709467942279,-0.06985399190735934,-0.1471026034368945,0.6035666399882651,-0.19995793135950662,0
0.3840926212609332,0.14039632152092182,-0.17190095815152895,-0.07685357282114895,-0.18357323754581104,0.6684491917288687,1.874136215503832,0.04631462958657765,0
-0.3510128744644731,2.6807141576314892,1.8408587740739144,0.626351027141734,1.1407409877760322,-0.3181164223000871,0.514996078756866,0.9039389287387353,0
-0.5960480397062752,4.238977287114636,1.7260191728620624,0.2416123042230678,0.46142606623162,0.25029486446049865,0.2117533773825304,-1.5476446997167317,0
0.3840926212609332,0.07652945164317553,0.3239587875934371,-0.06069945278792266,-0.04898714854091152,-0.2869582537584667,-0.509107411673427,0.39213465474570175,0
1.3642332822281416,-0.15690474479369063,-0.6083712271082554,-0.05984832878811791,-0.12230571009445254,1.2256229610387896,2.1954903034081736,0.6004136539089051,0
0.8741629517445374,-0.18040891149552515,-0.4049709955220007,-0.05737163996888172,-0.10654493410451633,-1.3627295043110985,0.7558211090581087,1.443419135063246,0
0.3840926212609332,6.062318401267552,-0.2185249386695844,0.5030028439508969,0.43841987226823476,0.21016055725902116,0.9353206725104005,-0.9069851160062761,0
-0.8410832049480773,2.0009851784217907,-0.42027961800226066,-0.058934639109148194,-0.17032959673897033,-1.586375733653685,0.12585931661249086,-0.4772264480665897,0
0.3840926212609332,2.646346866722537,-0.2773160328201591,0.015724987977212262,-0.01961740868237067,0.6815790640162275,0.5279404991495843,-1.201149059580579,0
0.8741629517445374,-0.3026697927569157,-0.4309009098208123,-0.11597280127582048,-0.3233389070353196,-0.5417028697621072,-0.23642242408662992,-0.7763001560286709,0
-1.5761887006734836,0.2930877236520515,-0.5153227269513662,-0.07537701946032507,-0.16308544138205308,2.1082101716129973,-0.38287380807545435,1.387004911659281,0
0.3840926212609332,-0.307793519439555,-0.3024481036020842,-0.06376181911939405,-0.04403718317845585,0.15273157342405977,0.44154234412224835,1.3224130002698102,0
0.3840926212609332,0.7874098654433987,-0.32010039141319824,-0.08236063260537665,-0.1926583017045716,-0.6529990182269264,-0.06337406690330989,-0.4453918394489675,0
0.3840926212609332,6.3506994472248195,0.9784896627592079,1.742315136495791,1.901912282387986,-0.17076884766210232,0.7660110144020288,-1.294669027030043,0
-0.105977709222671,-0.4089490852724968,0.8407120604368686,-0.08511946193767125,-0.19176192262107836,-1.243874269170218,0.2795540549888957,1.3407102091868925,0
0.8741629517445374,-0.18469366940186446,-0.5685787817035407,-0.07028069513151193,-0.17386395593207193,-1.0346893505414319,0.7626383837758314,-0.9708016794610659,0
-0.3510128744644731,-0.27720284636272297,-0.25582412308402874,-0.05851101475738658,-0.0697139068154193,-0.6922646430404207,-0.054114335486543944,1.2464477248051118,0
